                    a1   522328 0.0854
                  a6+i   330895 0.0241
                 a6+2i    44931 0.0099
                 a6+3i     2404 0.0055
                 a6+4i      110 0.0033
                 a6+5i        1 0.0026
                  a6^2   171926 0.0950
                a6^2+i   111935 0.0455
               a6^2+2i    32748 0.0155
               a6^2+3i     2883 0.0069
               a6^2+4i      127 0.0037
               a6^2+5i        1 0.0021
                  a6^3     7067 0.0810
                a6^3+i     5473 0.0451
               a6^3+2i     2231 0.0171
               a6^3+3i      332 0.0069
               a6^3+4i       12 0.0056
               a6^3+5i        0 0.0000
                  a6^4       70 0.0607
                a6^4+i       52 0.0439
               a6^4+2i       32 0.0173
               a6^4+3i        5 0.0049
               a6^4+4i        0 0.0000
               a6^4+5i        0 0.0000
                  a6^5        0 0.0000
                a6^5+i        0 0.0000
               a6^5+2i        0 0.0000
               a6^5+3i        0 0.0000
               a6^5+4i        0 0.0000
               a6^5+5i        0 0.0000
                    a7   571438 0.0445
                  a7+i   255154 0.0244
                 a7+2i    37256 0.0110
                 a7+3i     1900 0.0062
                 a7+4i      114 0.0037
                 a7+5i        3 0.0011
                  a7^2   172842 0.0796
                a7^2+i   112775 0.0437
               a7^2+2i    34813 0.0163
               a7^2+3i     3135 0.0076
               a7^2+4i      170 0.0036
               a7^2+5i        5 0.0021
                  a7^3     8283 0.0715
                a7^3+i     6353 0.0449
               a7^3+2i     2825 0.0182
               a7^3+3i      431 0.0086
               a7^3+4i       27 0.0051
               a7^3+5i        1 0.0045
                  a7^4      117 0.0538
                a7^4+i       96 0.0421
               a7^4+2i       45 0.0224
               a7^4+3i       11 0.0072
               a7^4+4i        1 0.0014
               a7^4+5i        0 0.0000
                  a7^5        0 0.0000
                a7^5+i        0 0.0000
               a7^5+2i        0 0.0000
               a7^5+3i        0 0.0000
               a7^5+4i        0 0.0000
               a7^5+5i        0 0.0000
                    a8   410627 0.0391
                  a8+i   187765 0.0250
                 a8+2i    28962 0.0123
                 a8+3i     1489 0.0076
                 a8+4i       77 0.0041
                 a8+5i        0 0.0000
                  a8^2   163829 0.0687
                a8^2+i   107895 0.0428
               a8^2+2i    35172 0.0173
               a8^2+3i     3604 0.0081
               a8^2+4i      181 0.0043
               a8^2+5i        3 0.0049
                  a8^3     9413 0.0663
                a8^3+i     7279 0.0463
               a8^3+2i     3435 0.0196
               a8^3+3i      577 0.0089
               a8^3+4i       38 0.0064
               a8^3+5i        1 0.0014
                  a8^4      177 0.0476
                a8^4+i      136 0.0389
               a8^4+2i       86 0.0175
               a8^4+3i       22 0.0062
               a8^4+4i        1 0.0032
               a8^4+5i        0 0.0000
                  a8^5        0 0.0000
                a8^5+i        0 0.0000
               a8^5+2i        0 0.0000
               a8^5+3i        0 0.0000
               a8^5+4i        0 0.0000
               a8^5+5i        0 0.0000
                    a9   281222 0.0361
                  a9+i   132964 0.0260
                 a9+2i    21176 0.0137
                 a9+3i     1107 0.0092
                 a9+4i       56 0.0053
                 a9+5i        0 0.0000
                  a9^2   146636 0.0610
                a9^2+i    97423 0.0422
               a9^2+2i    33758 0.0183
               a9^2+3i     3694 0.0091
               a9^2+4i      208 0.0054
               a9^2+5i        6 0.0032
                  a9^3     9972 0.0577
                a9^3+i     7730 0.0434
               a9^3+2i     3751 0.0199
               a9^3+3i      676 0.0098
               a9^3+4i       33 0.0046
               a9^3+5i        1 0.0036
                  a9^4      201 0.0389
                a9^4+i      154 0.0335
               a9^4+2i       76 0.0176
               a9^4+3i       16 0.0105
               a9^4+4i        1 0.0196
               a9^4+5i        0 0.0000
                  a9^5        0 0.0000
                a9^5+i        0 0.0000
               a9^5+2i        0 0.0000
               a9^5+3i        0 0.0000
               a9^5+4i        0 0.0000
               a9^5+5i        0 0.0000
                   a10   184989 0.0343
                 a10+i    89924 0.0274
                a10+2i    14639 0.0154
                a10+3i      789 0.0097
                a10+4i       43 0.0070
                a10+5i        1 0.0087
                 a10^2   123997 0.0557
               a10^2+i    83356 0.0425
              a10^2+2i    30625 0.0197
              a10^2+3i     3778 0.0102
              a10^2+4i      227 0.0063
              a10^2+5i        6 0.0063
                 a10^3    10202 0.0594
               a10^3+i     7943 0.0491
              a10^3+2i     4134 0.0232
              a10^3+3i      806 0.0119
              a10^3+4i       68 0.0069
              a10^3+5i        3 0.0016
                 a10^4      277 0.0421
               a10^4+i      221 0.0375
              a10^4+2i      132 0.0203
              a10^4+3i       41 0.0091
              a10^4+4i        7 0.0055
              a10^4+5i        1 0.0012
                 a10^5        0 0.0000
               a10^5+i        0 0.0000
              a10^5+2i        0 0.0000
              a10^5+3i        0 0.0000
              a10^5+4i        0 0.0000
              a10^5+5i        0 0.0000
                   a11   116647 0.0335
                 a11+i    58826 0.0291
                a11+2i    10259 0.0174
                a11+3i      585 0.0119
                a11+4i       35 0.0037
                a11+5i        0 0.0000
                 a11^2   102643 0.0514
               a11^2+i    70247 0.0428
              a11^2+2i    27692 0.0207
              a11^2+3i     3703 0.0111
              a11^2+4i      253 0.0065
              a11^2+5i       10 0.0026
                 a11^3     9881 0.0553
               a11^3+i     7657 0.0493
              a11^3+2i     4095 0.0246
              a11^3+3i      832 0.0126
              a11^3+4i       70 0.0103
              a11^3+5i        4 0.0210
                 a11^4      337 0.0451
               a11^4+i      245 0.0433
              a11^4+2i      156 0.0218
              a11^4+3i       42 0.0092
              a11^4+4i        2 0.0058
              a11^4+5i        0 0.0000
                 a11^5        2 0.0739
               a11^5+i        2 0.0568
              a11^5+2i        0 0.0000
              a11^5+3i        0 0.0000
              a11^5+4i        0 0.0000
              a11^5+5i        0 0.0000
                   a12    70980 0.0343
                 a12+i    37137 0.0317
                a12+2i     6864 0.0195
                a12+3i      396 0.0126
                a12+4i       23 0.0083
                a12+5i        0 0.0000
                 a12^2    82777 0.0487
               a12^2+i    57644 0.0437
              a12^2+2i    24034 0.0221
              a12^2+3i     3425 0.0121
              a12^2+4i      221 0.0083
              a12^2+5i       12 0.0034
                 a12^3     9461 0.0540
               a12^3+i     7428 0.0517
              a12^3+2i     4151 0.0269
              a12^3+3i      955 0.0143
              a12^3+4i       85 0.0122
              a12^3+5i        4 0.0126
                 a12^4      354 0.0391
               a12^4+i      271 0.0393
              a12^4+2i      172 0.0214
              a12^4+3i       45 0.0143
              a12^4+4i       10 0.0123
              a12^4+5i        0 0.0000
                 a12^5        3 0.0159
               a12^5+i        2 0.0200
              a12^5+2i        2 0.0050
              a12^5+3i        1 0.0008
              a12^5+4i        0 0.0000
              a12^5+5i        0 0.0000
                   a13    41969 0.0354
                 a13+i    23285 0.0340
                a13+2i     4658 0.0220
                a13+3i      297 0.0154
                a13+4i       17 0.0045
                a13+5i        0 0.0000
                 a13^2    64943 0.0463
               a13^2+i    46065 0.0447
              a13^2+2i    20438 0.0234
              a13^2+3i     3249 0.0131
              a13^2+4i      227 0.0083
              a13^2+5i       11 0.0044
                 a13^3     8721 0.0513
               a13^3+i     6900 0.0524
              a13^3+2i     3868 0.0292
              a13^3+3i      932 0.0163
              a13^3+4i      103 0.0112
              a13^3+5i       11 0.0054
                 a13^4      392 0.0404
               a13^4+i      288 0.0484
              a13^4+2i      182 0.0288
              a13^4+3i       72 0.0155
              a13^4+4i        5 0.0102
              a13^4+5i        0 0.0000
                 a13^5        4 0.0371
               a13^5+i        4 0.0247
              a13^5+2i        3 0.0128
              a13^5+3i        1 0.0015
              a13^5+4i        0 0.0000
              a13^5+5i        0 0.0000
                   a14    23370 0.0360
                 a14+i    13293 0.0362
                a14+2i     2934 0.0247
                a14+3i      188 0.0177
                a14+4i       21 0.0107
                a14+5i        2 0.0102
                 a14^2    49502 0.0434
               a14^2+i    35510 0.0449
              a14^2+2i    16584 0.0248
              a14^2+3i     2932 0.0143
              a14^2+4i      195 0.0091
              a14^2+5i        9 0.0031
                 a14^3     7731 0.0480
               a14^3+i     6055 0.0522
              a14^3+2i     3527 0.0302
              a14^3+3i      930 0.0171
              a14^3+4i      113 0.0106
              a14^3+5i        4 0.0059
                 a14^4      387 0.0445
               a14^4+i      305 0.0516
              a14^4+2i      209 0.0312
              a14^4+3i       76 0.0157
              a14^4+4i       12 0.0098
              a14^4+5i        0 0.0000
                 a14^5        3 0.0036
               a14^5+i        2 0.0037
              a14^5+2i        0 0.0000
              a14^5+3i        0 0.0000
              a14^5+4i        0 0.0000
              a14^5+5i        0 0.0000
                   a15    12826 0.0346
                 a15+i     7609 0.0366
                a15+2i     1883 0.0255
                a15+3i      132 0.0179
                a15+4i        6 0.0096
                a15+5i        2 0.0085
                 a15^2    38106 0.0398
               a15^2+i    27294 0.0434
              a15^2+2i    13265 0.0251
              a15^2+3i     2435 0.0154
              a15^2+4i      209 0.0095
              a15^2+5i       18 0.0081
                 a15^3     6621 0.0441
               a15^3+i     5175 0.0508
              a15^3+2i     3199 0.0298
              a15^3+3i      874 0.0169
              a15^3+4i      103 0.0093
              a15^3+5i        6 0.0050
                 a15^4      404 0.0382
               a15^4+i      309 0.0456
              a15^4+2i      216 0.0297
              a15^4+3i       92 0.0157
              a15^4+4i        7 0.0027
              a15^4+5i        1 0.0139
                 a15^5        5 0.0219
               a15^5+i        3 0.0365
              a15^5+2i        3 0.0121
              a15^5+3i        2 0.0036
              a15^5+4i        0 0.0000
              a15^5+5i        0 0.0000
                   a16     6694 0.0358
                 a16+i     4117 0.0385
                a16+2i     1070 0.0286
                a16+3i       80 0.0235
                a16+4i        2 0.0127
                a16+5i        0 0.0000
                 a16^2    28482 0.0379
               a16^2+i    20700 0.0440
              a16^2+2i    10434 0.0267
              a16^2+3i     2155 0.0162
              a16^2+4i      186 0.0099
              a16^2+5i       11 0.0095
                 a16^3     5626 0.0427
               a16^3+i     4462 0.0528
              a16^3+2i     2865 0.0335
              a16^3+3i      896 0.0176
              a16^3+4i      125 0.0104
              a16^3+5i        5 0.0068
                 a16^4      421 0.0393
               a16^4+i      309 0.0494
              a16^4+2i      230 0.0292
              a16^4+3i       75 0.0174
              a16^4+4i       12 0.0102
              a16^4+5i        1 0.0041
                 a16^5        8 0.0174
               a16^5+i        7 0.0138
              a16^5+2i        5 0.0139
              a16^5+3i        1 0.0135
              a16^5+4i        0 0.0000
              a16^5+5i        0 0.0000
                   a17     3179 0.0355
                 a17+i     1987 0.0408
                a17+2i      569 0.0316
                a17+3i       46 0.0214
                a17+4i        0 0.0000
                a17+5i        0 0.0000
                 a17^2    20952 0.0351
               a17^2+i    15241 0.0423
              a17^2+2i     7920 0.0267
              a17^2+3i     1705 0.0171
              a17^2+4i      157 0.0124
              a17^2+5i       10 0.0138
                 a17^3     4704 0.0427
               a17^3+i     3723 0.0546
              a17^3+2i     2468 0.0353
              a17^3+3i      833 0.0196
              a17^3+4i      123 0.0139
              a17^3+5i        7 0.0108
                 a17^4      382 0.0357
               a17^4+i      284 0.0465
              a17^4+2i      188 0.0321
              a17^4+3i       75 0.0184
              a17^4+4i       11 0.0105
              a17^4+5i        0 0.0000
                 a17^5       12 0.0160
               a17^5+i        4 0.0300
              a17^5+2i        3 0.0211
              a17^5+3i        1 0.0015
              a17^5+4i        0 0.0000
              a17^5+5i        0 0.0000
                   a18     1435 0.0339
                 a18+i      906 0.0390
                a18+2i      285 0.0254
                a18+3i       19 0.0137
                a18+4i        0 0.0000
                a18+5i        0 0.0000
                 a18^2    15120 0.0340
               a18^2+i    11100 0.0437
              a18^2+2i     6038 0.0296
              a18^2+3i     1404 0.0182
              a18^2+4i      151 0.0119
              a18^2+5i       14 0.0063
                 a18^3     4057 0.0415
               a18^3+i     3197 0.0573
              a18^3+2i     2175 0.0386
              a18^3+3i      840 0.0216
              a18^3+4i      132 0.0129
              a18^3+5i        8 0.0044
                 a18^4      374 0.0367
               a18^4+i      268 0.0527
              a18^4+2i      212 0.0368
              a18^4+3i      101 0.0192
              a18^4+4i       26 0.0142
              a18^4+5i        1 0.0155
                 a18^5       14 0.0258
               a18^5+i       12 0.0225
              a18^5+2i        7 0.0210
              a18^5+3i        1 0.0064
              a18^5+4i        0 0.0000
              a18^5+5i        0 0.0000
                   a19      579 0.0321
                 a19+i      371 0.0367
                a19+2i      128 0.0266
                a19+3i        8 0.0221
                a19+4i        0 0.0000
                a19+5i        0 0.0000
                 a19^2    10528 0.0314
               a19^2+i     7666 0.0417
              a19^2+2i     4333 0.0293
              a19^2+3i     1060 0.0188
              a19^2+4i      114 0.0115
              a19^2+5i        8 0.0077
                 a19^3     3248 0.0388
               a19^3+i     2552 0.0560
              a19^3+2i     1770 0.0390
              a19^3+3i      717 0.0220
              a19^3+4i      132 0.0142
              a19^3+5i        8 0.0053
                 a19^4      260 0.0310
               a19^4+i      175 0.0516
              a19^4+2i      138 0.0358
              a19^4+3i       69 0.0182
              a19^4+4i       17 0.0125
              a19^4+5i        1 0.0050
                 a19^5        7 0.0182
               a19^5+i        6 0.0300
              a19^5+2i        6 0.0244
              a19^5+3i        4 0.0137
              a19^5+4i        2 0.0061
              a19^5+5i        0 0.0000
                   a20      206 0.0226
                 a20+i      121 0.0290
                a20+2i       37 0.0229
                a20+3i        4 0.0171
                a20+4i        0 0.0000
                a20+5i        0 0.0000
                 a20^2     7313 0.0294
               a20^2+i     5260 0.0401
              a20^2+2i     3038 0.0291
              a20^2+3i      800 0.0192
              a20^2+4i       96 0.0149
              a20^2+5i        4 0.0074
                 a20^3     2479 0.0367
               a20^3+i     2032 0.0532
              a20^3+2i     1429 0.0373
              a20^3+3i      578 0.0223
              a20^3+4i      106 0.0122
              a20^3+5i       12 0.0083
                 a20^4      239 0.0340
               a20^4+i      181 0.0576
              a20^4+2i      119 0.0345
              a20^4+3i       77 0.0271
              a20^4+4i       15 0.0126
              a20^4+5i        6 0.0137
                 a20^5        9 0.0260
               a20^5+i        5 0.0179
              a20^5+2i        4 0.0117
              a20^5+3i        3 0.0123
              a20^5+4i        0 0.0000
              a20^5+5i        0 0.0000
                   a21       81 0.0216
                 a21+i       48 0.0208
                a21+2i       19 0.0063
                a21+3i        2 0.0090
                a21+4i        0 0.0000
                a21+5i        0 0.0000
                 a21^2     5011 0.0283
               a21^2+i     3573 0.0416
              a21^2+2i     2117 0.0307
              a21^2+3i      640 0.0195
              a21^2+4i       82 0.0143
              a21^2+5i        9 0.0117
                 a21^3     2046 0.0358
               a21^3+i     1580 0.0538
              a21^3+2i     1132 0.0393
              a21^3+3i      496 0.0235
              a21^3+4i      114 0.0142
              a21^3+5i       10 0.0081
                 a21^4      237 0.0343
               a21^4+i      157 0.0579
              a21^4+2i      120 0.0449
              a21^4+3i       70 0.0274
              a21^4+4i       22 0.0214
              a21^4+5i        9 0.0245
                 a21^5        7 0.0349
               a21^5+i        5 0.0447
              a21^5+2i        4 0.0223
              a21^5+3i        2 0.0131
              a21^5+4i        1 0.0028
              a21^5+5i        0 0.0000
                   a22       40 0.0197
                 a22+i       27 0.0265
                a22+2i        9 0.0131
                a22+3i        0 0.0000
                a22+4i        0 0.0000
                a22+5i        0 0.0000
                 a22^2     3243 0.0270
               a22^2+i     2292 0.0360
              a22^2+2i     1321 0.0281
              a22^2+3i      418 0.0193
              a22^2+4i       67 0.0160
              a22^2+5i        7 0.0087
                 a22^3     1584 0.0342
               a22^3+i     1215 0.0537
              a22^3+2i      879 0.0396
              a22^3+3i      401 0.0222
              a22^3+4i       96 0.0140
              a22^3+5i       11 0.0087
                 a22^4      192 0.0323
               a22^4+i      130 0.0475
              a22^4+2i       91 0.0361
              a22^4+3i       50 0.0197
              a22^4+4i       10 0.0056
              a22^4+5i        1 0.0025
                 a22^5       13 0.0312
               a22^5+i        9 0.0446
              a22^5+2i        7 0.0346
              a22^5+3i        3 0.0098
              a22^5+4i        1 0.0083
              a22^5+5i        0 0.0000
                   a23        7 0.0118
                 a23+i        4 0.0161
                a23+2i        2 0.0071
                a23+3i        0 0.0000
                a23+4i        0 0.0000
                a23+5i        0 0.0000
                 a23^2     2032 0.0260
               a23^2+i     1416 0.0385
              a23^2+2i      864 0.0294
              a23^2+3i      277 0.0195
              a23^2+4i       35 0.0151
              a23^2+5i        5 0.0071
                 a23^3     1130 0.0315
               a23^3+i      856 0.0507
              a23^3+2i      635 0.0376
              a23^3+3i      272 0.0235
              a23^3+4i       67 0.0147
              a23^3+5i       10 0.0107
                 a23^4      140 0.0298
               a23^4+i       95 0.0448
              a23^4+2i       81 0.0374
              a23^4+3i       45 0.0239
              a23^4+4i       10 0.0114
              a23^4+5i        2 0.0208
                 a23^5       12 0.0197
               a23^5+i        8 0.0281
              a23^5+2i        5 0.0373
              a23^5+3i        2 0.0201
              a23^5+4i        1 0.0070
              a23^5+5i        0 0.0000
                   a24        6 0.0123
                 a24+i        2 0.0821
                a24+2i        1 0.0168
                a24+3i        0 0.0000
                a24+4i        0 0.0000
                a24+5i        0 0.0000
                 a24^2     1294 0.0226
               a24^2+i      890 0.0321
              a24^2+2i      550 0.0270
              a24^2+3i      177 0.0190
              a24^2+4i       31 0.0141
              a24^2+5i        4 0.0158
                 a24^3      847 0.0320
               a24^3+i      626 0.0507
              a24^3+2i      459 0.0418
              a24^3+3i      237 0.0240
              a24^3+4i       53 0.0127
              a24^3+5i        5 0.0074
                 a24^4      120 0.0291
               a24^4+i       81 0.0529
              a24^4+2i       66 0.0417
              a24^4+3i       36 0.0346
              a24^4+4i       10 0.0276
              a24^4+5i        4 0.0109
                 a24^5        9 0.0194
               a24^5+i        6 0.0241
              a24^5+2i        4 0.0126
              a24^5+3i        1 0.0032
              a24^5+4i        0 0.0000
              a24^5+5i        0 0.0000
                   a25        2 0.0008
                 a25+i        2 0.0173
                a25+2i        0 0.0000
                a25+3i        0 0.0000
                a25+4i        0 0.0000
                a25+5i        0 0.0000
                 a25^2      781 0.0255
               a25^2+i      563 0.0389
              a25^2+2i      344 0.0349
              a25^2+3i      111 0.0232
              a25^2+4i       17 0.0169
              a25^2+5i        3 0.0022
                 a25^3      633 0.0319
               a25^3+i      460 0.0504
              a25^3+2i      347 0.0423
              a25^3+3i      178 0.0252
              a25^3+4i       36 0.0210
              a25^3+5i        3 0.0103
                 a25^4      119 0.0259
               a25^4+i       67 0.0463
              a25^4+2i       54 0.0380
              a25^4+3i       30 0.0220
              a25^4+4i        4 0.0127
              a25^4+5i        1 0.0508
                 a25^5        3 0.0141
               a25^5+i        4 0.0225
              a25^5+2i        2 0.0214
              a25^5+3i        2 0.0120
              a25^5+4i        1 0.0067
              a25^5+5i        1 0.0033
                   a26        2 0.0012
                 a26+i        2 0.0029
                a26+2i        1 0.0014
                a26+3i        0 0.0000
                a26+4i        0 0.0000
                a26+5i        0 0.0000
                 a26^2      470 0.0235
               a26^2+i      311 0.0374
              a26^2+2i      196 0.0346
              a26^2+3i       83 0.0243
              a26^2+4i       14 0.0117
              a26^2+5i        1 0.0039
                 a26^3      453 0.0244
               a26^3+i      344 0.0407
              a26^3+2i      249 0.0377
              a26^3+3i      127 0.0208
              a26^3+4i       31 0.0131
              a26^3+5i        1 0.0072
                 a26^4       97 0.0254
               a26^4+i       47 0.0467
              a26^4+2i       41 0.0381
              a26^4+3i       23 0.0186
              a26^4+4i        6 0.0116
              a26^4+5i        3 0.0059
                 a26^5        4 0.0247
               a26^5+i        1 0.0162
              a26^5+2i        1 0.0104
              a26^5+3i        0 0.0000
              a26^5+4i        0 0.0000
              a26^5+5i        0 0.0000
                   a27        0 0.0000
                 a27+i        0 0.0000
                a27+2i        0 0.0000
                a27+3i        0 0.0000
                a27+4i        0 0.0000
                a27+5i        0 0.0000
                 a27^2      294 0.0286
               a27^2+i      175 0.0457
              a27^2+2i      115 0.0366
              a27^2+3i       42 0.0232
              a27^2+4i       10 0.0138
              a27^2+5i        2 0.0034
                 a27^3      299 0.0262
               a27^3+i      215 0.0483
              a27^3+2i      173 0.0434
              a27^3+3i      101 0.0241
              a27^3+4i       24 0.0136
              a27^3+5i        4 0.0049
                 a27^4       92 0.0230
               a27^4+i       52 0.0444
              a27^4+2i       42 0.0410
              a27^4+3i       29 0.0182
              a27^4+4i        9 0.0145
              a27^4+5i        0 0.0000
                 a27^5        4 0.0093
               a27^5+i        1 0.0173
              a27^5+2i        2 0.0144
              a27^5+3i        1 0.0085
              a27^5+4i        1 0.0020
              a27^5+5i        0 0.0000
                   a28        0 0.0000
                 a28+i        0 0.0000
                a28+2i        0 0.0000
                a28+3i        0 0.0000
                a28+4i        0 0.0000
                a28+5i        0 0.0000
                 a28^2      167 0.0262
               a28^2+i      113 0.0493
              a28^2+2i       79 0.0482
              a28^2+3i       29 0.0373
              a28^2+4i        5 0.0333
              a28^2+5i        0 0.0000
                 a28^3      218 0.0253
               a28^3+i      145 0.0493
              a28^3+2i      112 0.0456
              a28^3+3i       66 0.0318
              a28^3+4i       14 0.0103
              a28^3+5i        3 0.0039
                 a28^4       61 0.0412
               a28^4+i       32 0.0550
              a28^4+2i       28 0.0553
              a28^4+3i       22 0.0375
              a28^4+4i       11 0.0217
              a28^4+5i        1 0.0122
                 a28^5        1 0.0052
               a28^5+i        2 0.0553
              a28^5+2i        2 0.0658
              a28^5+3i        1 0.0802
              a28^5+4i        1 0.0134
              a28^5+5i        0 0.0000
                   a29        0 0.0000
                 a29+i        0 0.0000
                a29+2i        0 0.0000
                a29+3i        0 0.0000
                a29+4i        0 0.0000
                a29+5i        0 0.0000
                 a29^2      114 0.0245
               a29^2+i       68 0.0522
              a29^2+2i       55 0.0447
              a29^2+3i       23 0.0252
              a29^2+4i        6 0.0167
              a29^2+5i        1 0.0254
                 a29^3      154 0.0324
               a29^3+i       90 0.0535
              a29^3+2i       68 0.0490
              a29^3+3i       44 0.0335
              a29^3+4i       11 0.0141
              a29^3+5i        2 0.0043
                 a29^4       48 0.0377
               a29^4+i       26 0.0682
              a29^4+2i       21 0.0701
              a29^4+3i       18 0.0339
              a29^4+4i        9 0.0390
              a29^4+5i        2 0.0124
                 a29^5        2 0.0234
               a29^5+i        2 0.0688
              a29^5+2i        1 0.1131
              a29^5+3i        1 0.0714
              a29^5+4i        1 0.0184
              a29^5+5i        0 0.0000
                   a30        0 0.0000
                 a30+i        0 0.0000
                a30+2i        0 0.0000
                a30+3i        0 0.0000
                a30+4i        0 0.0000
                a30+5i        0 0.0000
                 a30^2       50 0.0443
               a30^2+i       25 0.0518
              a30^2+2i       12 0.0374
              a30^2+3i        8 0.0159
              a30^2+4i        0 0.0000
              a30^2+5i        0 0.0000
                 a30^3       80 0.0243
               a30^3+i       47 0.0320
              a30^3+2i       33 0.0327
              a30^3+3i       24 0.0260
              a30^3+4i        7 0.0137
              a30^3+5i        3 0.0120
                 a30^4       44 0.0349
               a30^4+i       25 0.0734
              a30^4+2i       20 0.0691
              a30^4+3i       14 0.0612
              a30^4+4i        7 0.0387
              a30^4+5i        1 0.0879
                 a30^5        2 0.0192
               a30^5+i        1 0.0765
              a30^5+2i        1 0.1034
              a30^5+3i        1 0.0679
              a30^5+4i        1 0.0305
              a30^5+5i        0 0.0000
                   a31        0 0.0000
                 a31+i        0 0.0000
                a31+2i        0 0.0000
                a31+3i        0 0.0000
                a31+4i        0 0.0000
                a31+5i        0 0.0000
                 a31^2       22 0.0198
               a31^2+i       10 0.0160
              a31^2+2i        6 0.0212
